,count,hate_speech,offensive_language,neither,class,tweet
1385,3,2,10,0,1,single ga vunte chalu happy ga vuntaru yemo anukunna inni rojulu kani vadu licking chesaka thelisindhi mingle life happiness yela vuntundho ani
1386,3,2,10,0,1,"aunty ni satisfied cheyyadam ante ni gf ni vesinattu anukunnava ,niku kare varaku veyyadam kadhu raa naku kare varaku chey"
1387,3,2,10,0,1,yentra ni thammadu 7inch eh vundhi oka 10-12 inch vundalsindhi. Osey bangaram nuvu first African bittlu chudadam aapu
1388,3,2,10,0,1,ala padukunnaru yenti andi meeru ee roju mana pelli roju kadha nenu yemo 1st night ki ready ayinattu ayyanu kastapadi ready ayyanu raa yedhava lee raa lesi dengu raa 
1389,3,2,10,0,1,snanam chesthunna vachi veepu ruddu soap tho motha clean chey vadhu anna vinakunda doggy style lo vesi back antha karchavu
1390,3,2,10,0,1,bangaram blowjob cheyyava
1391,3,2,10,0,1,naku thammudini notlo pettukovadam nachadhu sorry raa 
1392,3,2,10,0,1,nannu adagali yentra teesi notlo pettu drop kuda waste cheyyanu
1393,3,2,10,0,1,rey yedhava vadhu raa nuvu batting chesi chala rojulu ayindhi ani cheppa vinnava na mata ippudu chudu litre antha karchi sachavu paina
1394,3,2,10,0,1,first night kadha ani 2 shots vesi padukundham anukuntunnavu yemo nenu virgin ga vundi dini kosame na kasi thirela ratri antha veyyali
1395,3,2,10,0,1,naku boyfriend vunnadu raa kani roju ratri ki fingering chesukone padukuntunna nenu
1396,3,2,10,0,1,puvvu lick cheyydam thelusa niku ani adiga anthe raa vachu ani cheppachu kadha raa ila karipoyela naki chupinchala
1397,3,2,10,0,1,"nenu yeppudu chudaledhu raa adhi oka sari ni thammudini chupisthava naku nuvu na friend vi ani adiga vippi twaraga , abba yentha lavu vundho raa mudhu ga"
1398,3,2,10,0,1,nenu eppudu chudaledu ra adhi oka sari tammudini chupisthava naku nuvu na friend vi ani adiga vippu toraga abba entha lavu undo raa mudhu ga
1399,3,2,10,0,1,intlo yevaru leru ratri antha asalu padukovadhu nenu jhonny sins videos ani chuseyali fingering tho racha cheyyali
1400,3,2,10,0,1,intlo evvaru leru rathiri antha assalu padukovaddu nenu jhonny sins videos ani chuseyali fingering tho racha cheyali
1401,3,2,10,0,1,"aunty rathri lu melli ga vesukondi mi sounds ki naku mood osthundhi roju ,osey nuvu single ga vunnavu ani mamalini kuda enjoy cheyodhu antava"
1402,3,2,10,0,1,"ivala mana 1st night andi start cheddam late ayithundhi ,manam ehh karuvu lo unnam anukunte manakante ekkuva ga undi,ilanti roju kosam eh wait chesa nenu oka night lo kasi thirchavu"
1403,6,2,10,0,1,yeppudu lenidhi combined studies chedham annappude doubt vachindhi raa kani intha kasi ga ni thammudi rasam tho snanam cheypisthavu anukoledhu
1404,3,2,10,0,1,"eppudu lenidhi combined studies cheddam anapude doubt ochindhi ra kani intha kasi ga ni tammudi rasa, tho snanam chepisthavu anukoledu"
1405,6,2,10,0,1,"yenti veedu thammudini malli lepukunnadu,orey rasika raja vadhalava nannu ayyii indhaka ne paina karchavu kadha ra ippude bath chesi vasthe malli antavu"
1406,3,2,10,0,1,"enti vidu tammudini malli lepukunadu ,orey rasika raja vadalava nanu,aiyyo indaka paine karchavu kada ra ippude bath chesi vaste malli antavu"
1407,3,2,10,0,1,rey roju bedroom lo vesukoni bore koduthundhi naku sare ayithe yekkada chesthe bhaguntadho naku thelusu kitchen lone crazy raa babu assal vanta chesthu vesukundham aggu
1408,6,2,10,0,1,yenti nenu snanam chesthunte ila vacharu bathroom loki ante nuvvu towel marichipoyavu naku telusu ee vanka tho inko shot bathroom lone veyochu ani kada
1409,3,2,10,0,1,mi sir pettagane karchesthunade roju mi badha naku ardham ayindi saree vippandi madam sukha pedutha ela undi ippudu bagunde inka lick chey naluka puvvu lo petti
1410,3,2,10,0,1,mi sir pettagane karchesthunnade roju mi badha naku artham ayindhi madam saree vippandi maadam suka pedutha yela vundhi ippudu bhagundhe inka lick cheyyi naluka puvvu lopala petti
1411,3,2,10,0,1,yente na boyfriend room lo nuvvu battalu lekunda vunnavu vadu sarriga cheyydam ledhu annavu kadhe girl bestie ni nerpisthunna levara rathri antha vesavu dhanini nuvu eh na vadiki experience esthundhi
1412,3,2,10,0,1,ente na boyfriend room lo nuvvu battalu lekunda unnavu vadu sariga cheyadam ledu annavu kade girl bestie ni nerpisthuna levara ratri antha vesavu danini nuvu eh na vadki experience istundhi
1413,3,2,10,0,1,yentra appude padukuntunnavu naku inka kavali na paiki yekki chey osey yentha karuvu lo vunnavu yente 5 shots vesina satisfy avvadam ledhu
1414,3,2,10,0,1,entra appude padukuntunavu naku inka kavalu na paiki ekki chey osey entha karuvu lo unnavu ente 5 shots vesina satisfy avadam ledu
1415,3,2,10,0,1,Bj chesindi chalu mouth open chey bangaram tammudu karipothunadu
1416,3,2,10,0,1,Bj chesindhi chalu nooru open cheyi bangaram thammudu karipothunnadu
1417,3,2,10,0,1,notlo karchadam yentra yedhava idhem fantasy neeku motham thagesa chala
1418,3,2,10,0,1,notlo karchadam entra edhava edem fantasy niku motam tagesa chala
1419,3,2,10,0,1,ni gf ayinapati nunchi na paina roju ki oka fantasy try chesthunavu
1420,3,2,10,0,1,appude pettesavu entra puvvu lo eni sarlu cheppali niku kindhaki velli motham paina varaky naku baga licking chey ippudu chudu entha romantic ga vundho foreplay first cheyyali yeppudu
1421,3,2,10,0,1,rey metla paina nunchi padipoya raa noppiga vundhi ice ruddithe thaggi pothadhi le bangaram pettana aithe yentra dhorikindhi chance ani dress vippi body motham pisukuthunnavu
1422,3,2,10,0,1,daily night aithe chalu raa babu ni matalaki fingering chesukuntuna aagu video call chestha yela karindho chudu yedhava antha ni valle 
1423,3,2,10,0,1,naku doggy style ante chala istam yenti neeku yela cheyyalo kuda thelidha nenu vongoni vunta back lo thammudini petti kasiga veyyi nannu ala chusthunnavu yentra na juttu pattuko gettiga lagu vennaki
1424,3,2,10,0,1,morning matrame nuvu na bot bestie vi nenu girl bestie ni okay na ratri avangane nenu ni wife anukoni 1st night lo vesinattu sukha pettali
1425,3,2,10,0,1,melliga vesukonde mi aruoula ki naku mood vasthundhi fingering chesukovali
1426,6,2,10,0,1,ippude ni browsing history chusa how to bang different angles motham ave vunnayi
1427,6,2,10,0,1,"podhune kadha vesukundham room chudu ani cheppindhi intha kaama pisachi raa nuvu ,ante nenu virgin kadha baby malli nuvu chance isthaco ledho ani"
1428,3,2,10,0,1,ninnu chusthunte mood vasthundhi bangaram oka sari vesukundham
1429,3,2,10,0,1,ammo pelli ki mumdhu nenu yevaritho vesukonu kavali ante dress lekunda vunta na sun-lu chusthu kotuuko
1430,3,0,0,3,2,aa ammai vuntadhi raa mawa devatha anthe 
1431,3,0,0,3,2,adhi yemaina andhagathi antraa alanti ammai lu chala mandhi vunnaru
1432,3,0,0,3,2,arey mawa padhara beach ki podham
1433,3,0,0,3,2,manaki pelli ayithe anandhani pellam lagesukuntadhi 
1434,3,0,0,3,2,lover vunte anandhani thanu lagesukuntadhi
1435,3,0,0,3,2,manam single ga vunte matram yevaru yem lagesukoleru mamaa
1436,3,0,0,3,2,"em kavali babu,milk packet uncle,inka yem kavali babu,mi ammai uncle, nenu adigindhi vasthuvulu raa yedhava ,sorry uncle vurike adigaa"
1437,6,0,0,3,2,naa intiki vastharu naa kuthurini love chestharu
1438,6,0,0,3,2,"ni instagram id cheppu ,heart hacker, ammai laa broker ani pettukoo"
1440,3,0,0,3,2,"bat naadhe ball naadhe nenu out ante matram bat,ball rendu teesukoni yellipotha"
1441,3,0,0,3,2,nanna nenu college manesi business pedutha
1442,3,0,0,3,2,narikestha yem chesukoni raa antha pogaru
1443,3,0,0,3,2,yevadu raa inter tharvatha enjoy cheyyachu ani annadhi narikeyali vadini
1444,3,0,0,3,2,"mandhu alavatu vundha ,abbey alavatu ledhu,waste ayya meeru adhey nenu abbayi ga puttuntena anni brands thagesedhanni"
1445,3,0,0,3,2,"girl friend ledhu mardhalu ledhu ,class girls,juniors ,crush anna bro ani pilusthunnaru bahusa nenu single gane pothanemo"
1446,3,0,0,3,2,"em babu insta lo em nadusthundhi ,bangaram reels uncle , u mean... chi pora"
1447,3,0,0,3,2,gattodive baga thattukunnav... inka konni problems add chestha thattuko
1448,3,0,0,3,2,"em chesthunntav,night duty in home with bonus"
1449,3,0,0,3,2,laddu oh laddu intha mudduga vunte pettestha mudhu na proposal kaani anodhu 
1450,3,0,0,3,2,"amma varsham paduthundhi amma nenu college ki poonu ,yemo annavu raa ,amma oka cover thepove college ki late avuthundhi"
1451,3,0,0,3,2,insta scroll cheyyataniki time vuntadhi kaani naa message ki reply ivvataniki matram time ledhu niku
1452,3,0,0,3,2,antha harsh ga matladakandi uncle bro... oka sweet puri ivvandi
1453,3,0,0,3,2,"repu chadhavadham calm repu chadhuvudham ,ni amma repu repu ani nak intha syllabus pettinav"
1454,3,0,0,3,2,"college ki yendhuku poledhu raa ,festival vundhi eroju, ee roju yem festival vundhi raa ,amazon great indian festival"
1455,3,0,0,3,2,sarele viditho yendhuku vachina godava notificationa mute lo petti dengudham
1456,3,0,0,3,2,vundi poyevallu ocche varaku ochina vallu andharu vellipotharu
1457,3,0,0,3,2,"ippudu idhi vunta antundha ,leka nenu kuda potha ani hint esthundha"
1458,3,0,0,3,2,meeru car konali ante showroom ki veltharu memu car konali ante jathara ki velutham 
1459,3,0,0,3,2,morning levagane brush kanna mundhu phone pattukuntavu chudu sagam jeevitham akkade sanka nakipothadhi
1460,3,0,0,3,2,"yentha late ga panukunte antha yekkuva intelligent ,creativity ga vuntaru"
1461,3,0,0,3,2,nuvu ni bestie ni love chesthunnava ? adhente naku pichi sir 
1462,3,0,0,3,2,"mari health baledhu ante take care ani cheppakunda dhinalaki mandhu,manchi food pettinchu antunnaru "
1463,3,0,0,3,2,yendhuku raa roju ashiqi movie songs vintu thega feel ayipothav
1464,3,0,0,3,2,yela complete chesaru ayya 4 years btech 1st year 1st sem ke ikkada mind pothundhi
1465,3,0,0,3,2,match pothe poyindhi lera villani kalisi chusam chalu
1466,3,0,0,3,2,naku kura nachaledhu naku vadhu asalu manishi anevadu ee kura thintada amma
1467,6,0,0,3,2,ma amma chese vantalaku award echina thakkuvey
1468,3,0,0,3,2,asalu katha ippude modhalu ayindhi
1469,3,0,0,3,2,veella attitude chudandi bhayya
1470,3,0,0,3,2,assalu cup kuda gelavaledhu inka rcb ki virat ki yela support chesthunnaru
1471,3,0,0,3,2,dhanni loyality antaru meeku cheppina artham kadhu le vadhileyandi 
1472,3,0,0,3,2,ee yeddi hook ganni 13 kootlu pettu konte 13 runs kotti out ayyadu
1473,3,0,0,3,2,intha guts and dedicated actor ni chupisthey vaadiki life time settlement raa
1474,3,0,0,3,2,kattappa champanakkarle bahubali eh chachipothadu
1475,3,0,0,3,2, april foolllllll -happy days movie chusi btech teesukoni yeppudo fools ayyam nuvu okkadivi
1476,6,0,0,3,2,naku interest poyindhi bochulo ECE na dhavada lo breadboard
1477,3,0,0,3,2,"direct live lo aithe sorry cheppalevu,text chesi aithe cheppagalavu"
1478,3,0,0,3,2,pichollu gurinchi vindam ye gani first time chusthunna 
1479,3,0,0,3,2,paina vunna dhanni decode chesi dm cheyyandi
1480,3,0,0,3,2,"vallu depression lo vunna kuda personal life sarigga lekapoyina kuda reachless,negativity ivanni thattukoni kevalam followers ni entertain cheyyadaniki kashtapadthunna prathi okka memer mahanubhavudiki happy memers day"
1481,3,0,0,3,2,Mind lo nunchi alasu povadam ledhu saaru
1482,3,0,0,3,2,idhayya thamari assalu roopam
1483,3,0,0,3,2,alasipoina asalu ardham leni chavu rendu okkate mitrama
1484,3,0,0,3,2,adhantha kadhu madhyalo ma team yendhuku vachindhi raa
1485,3,0,0,3,2,anna vizag vachinadu admin 1 anna oka manchi panodu
1486,3,0,0,3,2,na kastam meeku rakudadhu mowaa rakudadhu 
1487,3,0,0,3,2,na kastam paga vadiki kuda rakudadhu mowaa
1488,3,0,0,3,2,ni kastam paga vadiki kuda rakudadhu mowaa
1489,3,0,0,3,2,manasule karagani lokame lokamaaa
1490,3,0,0,3,2,nanna body lo chaala heat yekkuva ayipoyindhi 2 days nunchi motions avutha vunnayi
1491,3,0,0,3,2,aithe velli kallu thagesi raa set ayipothadhi body lo vunna heat motham pothundhi
1492,3,0,0,3,2,ante prathikaram ani yedho annaru anta adhi yem ledhaa bayita talkuu
1493,3,0,0,3,2,edhi yemaina ... ni avva RCB thodu vadhiledhe le..
1494,3,0,0,3,2,yedhi emaina .. ne yavvaa RCB thodu vadhiledhe le.
1495,3,0,0,3,2,ayyaa enna planning ayyaa
1496,3,0,0,3,2,Comedy enti ante ntr name kuda teliyadu vadiki  anchor ki telusu RRR lo main Hero yavaro ani
1497,3,0,0,3,2,team members chepthe break ivvadaniki ready ga vunnam ikkada
1498,3,0,0,3,2,Ade ento. Naku Vishnu anna ni chuste.. dhee thapa inka ye movie gurthuku raadhu miku teliste comment cheyandi.
1499,3,0,0,3,2,bhaiya indhaka nundi okati kottesthundhi adagana? thappu ga anukovadhu mari mi career lo dhee cinema kakunda ink yemaina chesara
1500,3,0,0,3,2,bhagundhi anna nijam ga bhagundhi
1501,3,0,0,3,2,ninnati nundi okate musicuuu
1502,3,0,0,3,2,Hey.. evdra chesindi... EVADRA edit chesindi.. address pettu...
1503,3,0,0,3,2,Telugu lo break iddham anukunaru.. break aipoyindi...
1504,3,0,0,3,2,rey mowaa mana college lo ammai lu baaleru raaa manam vere college join ayyundalsindhi
1505,3,0,0,3,2,ma anna kaaki entra ma anna simham
1506,3,0,0,3,2,Bro ee win tho srh and dc ki eddariki bokkey..eddaru assameyplayoffs kastam
1507,3,0,0,3,2,Warner mowa okkade kaadu memu kuda unnam
1508,3,0,0,3,2,"Bro ee year kkr,dc and srh assam bro ega kottadalu levu kottinchu kovadame..playoffs kastam..next year try chesukovali..."
1509,3,0,0,3,2,Bro match ki jariginaa incident adhii motham nuvvay create chastava anti
1510,3,2,5,3,2,match dengindhi mowa
1511,3,0,0,3,2,nenu repu ma vuriki velthunna
1512,3,0,0,3,2,aakali ga ledhu andhuke thinaledhu
1513,3,0,0,3,2,andaru valla pellalatho dance esthunaru na pellam tho matram nenu tappa andaru esthunaru dance
1514,3,0,0,3,2,"Vellu Ila thyagaalu chesthunte manamemo fav heros, tamil,Telugu ani, fan wars chesukuntunnam"
1515,3,0,0,3,2,Rao garu.....meeru Aaa mulaki velli tagaladandi
1516,3,0,0,3,2,Pavam jaddu  sir na batting position marchandi sir
1517,3,0,0,3,2,Camera man ah chart ni chupinchinchi ventananey Jaddu out aipoyadu
1518,3,0,0,3,2,Green jersey andariki edo luck testundi...okkka naku tappaa
1520,3,0,0,3,2,yarripuku captain unnaantha varaku eppudu cup kotaledu lavadalo RCB..... win ina loss ina okate feel to unadli thats cool sir mahi.
1521,3,0,0,3,2,Kohli batting kosam open chesa chusthe eppudra out ayyadu anipinchindi
1522,3,0,0,3,2,Sare mari.m miru fast ga cheppite aipotadi..
1523,3,0,0,3,2,"Chavadam Enduku anna, phone chesthe saripoddi kada"
1524,3,0,0,3,2,Mana vizag warriors ni select cheyandi mowas.. & mowis...
1525,3,0,0,3,2,Alaram mogutu untadi... Kani legamu..
1526,3,0,0,3,2,Maa oori bhasha ante aa maatram untaadi   leira saanve
1527,3,0,0,3,2,"Bro.. Indaake virupaksha movie chusi, dhaduchukoni vachi padukuna, avve gurthochi samputha unte, malli aa pic enty bayya. Nuvu nee sadism"
1528,3,0,0,3,2,Yedavalaku Assalu taste ledhu.... Em padoite ade viral chestundlu
1529,3,0,0,3,2,tenkasi jilla nadar community tarapuna subhakankshalu
